id_smlouvy,celkova_spotreba,cena_za_mwh,mena,celkova_cena v CZK
1441,888186.6079444247,3063.628644769122,CZK,2721073933.9988613
1442,903701.20992915,5770.422297982442,CZK,5214737612.488878
1443,894650.5308649836,2735.588172174726,EUR,97895816.41856354
1444,969983.1440267657,2231.5331835249895,EUR,86581982.93422507
1445,894596.5020863123,5384.124352888641,EUR,192664752.51567632
1446,902985.3707572641,2634.5386360467983,CZK,2378949847.045055
1447,924100.9165004902,4020.1360601211686,EUR,148600456.70458567
1448,975398.6027334437,2290.401681690406,EUR,89362184.00076605
1449,950316.0162845867,2172.2597980737214,CZK,2064333277.6405797
1450,938683.2929448998,2756.57344277356,CZK,2587549436.5071445
1451,935014.5373183461,3106.754590972221,CZK,2904860706.439539
1452,862824.8495180863,4690.681920770234,CZK,4047236922.425785
1453,883113.0792162844,1863.975000182356,EUR,65844028.079728596
1454,909910.3341814862,4041.90610651852,EUR,147110885.44449827
1455,871566.6064177074,3056.3189233159023,CZK,2663785512.1246624
1456,977309.8828722454,4580.120370757052,EUR,179047876.1234144
1457,918267.0817846375,3818.1928322449066,EUR,140244831.59026203
1458,933977.34412656,3498.1440805871716,CZK,3267187317.758854
1459,938001.5674994652,2185.5794137788334,CZK,2050076916.019108
1460,879446.0585323931,3794.1337139730795,CZK,3336735940.298495
1461,899152.5184541288,3039.861457504301,EUR,109331963.41066524
1462,925034.4949176463,5918.0079178810265,CZK,5474361465.235707
1463,929121.30896386,2833.8043953883507,CZK,2632948049.1907644
1464,854992.6913568008,1993.0677114804555,EUR,68162333.06780058
1465,896311.2557521483,5313.355903381671,CZK,4762420702.018116
1466,879563.4027266075,5582.287103160629,CZK,4909975439.45282
1467,912677.8146930216,3950.954850051876,EUR,144237953.53984565
1468,906939.5738846661,5771.375667047079,CZK,5234288988.200008
1469,953322.585051133,4017.8353253301466,CZK,3830293158.6534953
1470,896074.2725969583,1931.2229924355302,CZK,1730519238.1691887
1471,934755.5939912379,2867.438746900216,EUR,107214176.3636881
1472,908533.7595059726,3580.956131962834,EUR,130136781.4879264
1473,955711.4761412318,5325.278467778284,CZK,5089429745.303501
1474,877439.460912724,4336.575764855177,EUR,152203308.05286843
1475,914962.7306316786,3945.280791121932,CZK,3609784885.753632
1476,952902.9904869606,1969.7314049247177,EUR,75078517.84835383
1477,890502.3841483338,3823.321365603621,CZK,3404676791.435288
1478,896324.1028071475,4767.435586816275,EUR,170926697.00175858
1479,957147.8967668146,3563.685995729114,CZK,3410974555.549473
1480,931106.5708297053,5626.050471021528,CZK,5238452561.387704
1481,962083.5799313682,5701.5485213091215,EUR,219414648.50133917
1482,909571.703566557,5655.609849068464,EUR,205767307.4050001
1483,939554.7512590155,5137.905455007161,EUR,193093739.2708637
1484,896877.9856513916,1952.7270376407982,CZK,1751357892.0462883
1485,914217.5151770508,5901.48884222794,CZK,5395244465.186718
1486,923906.427969917,1826.8354958630089,EUR,67513002.29885778
1487,914602.4464373334,2175.552373671167,EUR,79590620.93248788
1488,925314.3466139021,2838.0731946680835,CZK,2626109843.7667274
1489,888599.3849498057,2662.903440061432,CZK,2366254359.01931
1490,903329.7433149136,2391.9914519629797,CZK,2160757024.3131857
1491,903836.367779926,4881.467122344216,CZK,4412047513.296723
1492,923496.1761528397,3540.11885948032,CZK,3269286229.8566275
1493,926917.1068845231,3218.963423861851,CZK,2983712264.0131254
1494,906765.3941973464,3428.13292130794,CZK,3108512299.7506948
1495,927315.883290884,4882.56960058642,CZK,4527684341.897015
1496,914308.1584011016,4436.5611430231675,EUR,162255361.93245593
1497,880958.8111206616,4778.356472671097,CZK,4209535237.275048
1498,911235.4300565039,1859.1933672789878,CZK,1694162867.590668
1499,922453.1474458312,4261.859806861517,CZK,3931365992.812289
1500,931871.869174919,2342.3940246101815,CZK,2182811098.057651
1501,949323.9328315115,2937.5031621819876,CZK,2788642054.627606
1502,888556.4131567802,2939.944756632795,CZK,2612306767.8327193
1503,952780.7791016538,2605.919183321108,EUR,99314788.39042524
1504,906516.6022520679,3794.9679274087976,EUR,137608057.2484078
1505,907123.965843407,5317.530555433517,CZK,4823659405.938347
1506,890068.0357999579,3545.1675281852504,EUR,126217611.93574551
1507,980120.4441034311,4061.8779500307555,CZK,3981129620.278078
1508,866676.8511608772,2872.360759927367,CZK,2489408578.8119144
1509,964876.8089468782,3842.3323696337393,CZK,3707377395.725499
1510,917892.5649454583,5093.29987720302,CZK,4675102088.322268
1511,897290.9920598818,3278.0777035909564,EUR,117655583.78818034
1512,885776.666228243,3686.126085735733,CZK,3265084475.5199604
1513,920634.3338428058,5179.109930605145,CZK,4768066420.861327
1514,892987.929470609,4218.84291052176,CZK,3767375795.428584
1515,917892.6339828635,3811.958242521544,EUR,139958735.6744315
1516,883326.7795868808,4320.626402270742,CZK,3816525005.7158656
1517,923325.0034121121,2234.0386627086923,CZK,2062743755.8682938
1518,934532.7223277461,3391.1988855927784,CZK,3169186326.5078382
1519,889187.5023115207,5446.356163620761,EUR,193713273.35315603
1520,927322.6010987252,5057.2701721149115,CZK,4689720930.464598
1521,914200.6082481947,5862.609868056693,CZK,5359601507.299297
1522,912934.9086126104,4603.31640854031,CZK,4202528244.7456775
1523,930286.8909476757,4507.160582708451,EUR,167718096.21959037
1524,937740.1120186464,2480.9179871758424,CZK,2326456311.203349
1525,944485.7180166981,4327.841733020012,EUR,163503388.2669615
1526,940586.8150883823,5281.807166158325,CZK,4967998180.327853
1527,910530.9301456233,3736.9791416456364,CZK,3402635093.7773943
1528,897641.3861646766,1958.02956313812,CZK,1757608371.2067182
1529,901392.7010428839,4429.159688265154,CZK,3992412214.7555847
1530,941721.8630452775,5606.2319897337275,CZK,5279511234.036079
1531,915673.4336056266,5559.99683274406,CZK,5091141390.675162
1532,896086.7670266909,5369.2758573444025,EUR,192453481.77128837
1533,946321.649441091,3958.1883164544593,CZK,3745719296.425639
1534,856648.0016805776,3575.3866682004427,EUR,122513913.78197151
1535,942314.4183925575,3755.6334834563836,EUR,141559503.26635268
1536,897691.5421240177,1852.5886701796148,CZK,1663053180.2550216
1537,887349.0274614692,4395.05315664829,EUR,155997845.7677328
1538,899457.7678704616,5167.720289526869,CZK,4648146156.596733
1539,888962.4431622182,3134.471195426401,CZK,2786427171.907852
1540,906166.5602432784,5136.993578125001,CZK,4654971800.681342
1541,887974.7138966566,4788.174078267515,CZK,4251777507.2369843
1542,894396.0682905548,3512.2051801124344,EUR,125652100.16489124
1543,944822.9020427575,4639.475798645433,CZK,4383482988.0333185
1544,900404.7187270491,5225.616059106067,CZK,4705169357.8749485
1545,944910.3837508224,3193.4552662376786,EUR,120701161.64446919
1546,910002.1771876075,5262.947217950884,CZK,4789293426.758766
1547,960870.6609335241,2755.4750096967173,EUR,105906203.75012374
1548,975288.1103951895,1855.5453934009117,CZK,1809691360.4824736
1549,898701.7542674008,3234.5079248324823,EUR,116274317.84955049
1550,935797.7862633307,5038.278291608739,CZK,4714809671.866054
1551,920217.3121907229,2902.7711211767028,CZK,2671180239.0340767
1552,894891.055637611,3951.3860433996583,CZK,3536060027.609643
1553,917331.1550344204,2648.5370836452753,EUR,97183423.28367263
1554,928468.7199761537,2750.7748929787267,CZK,2554008443.8264995
1555,935442.6604382745,2953.6945004197414,CZK,2763011841.594543
1556,922283.96151372,4982.863456116043,CZK,4595615047.98865
1557,951467.5539325575,3964.296902147179,CZK,3771899876.5483913
1558,894613.6873907538,2249.452882560307,EUR,80495653.51516145
1559,893692.3096995676,2797.3150494897427,EUR,99997557.90143394
1560,898378.4084619551,4656.5930693637765,CZK,4183382670.51
1561,941188.5063020664,2104.933594176792,CZK,1981139305.368295
1562,905665.5744194698,5718.895053589136,CZK,5179406373.753469
1563,908383.0839646349,3390.444013300964,CZK,3079821988.8117633
1564,962209.1271186029,4761.759331170182,CZK,4581808289.594123
1565,935924.6475521163,4515.911093650169,CZK,4226552498.7012267
1566,885538.6217871378,2550.431971137518,EUR,90340240.50731882
1567,915199.7010898353,5010.028675905324,EUR,183407069.86560223
1568,937332.3877390565,3852.0247640399366,EUR,144425102.7883012
1569,921273.8718412489,2326.6782630367757,EUR,85740315.67667049
1570,900449.9463333469,4175.334924268506,EUR,150387204.339253
1571,951580.0707202081,5229.1976716215895,EUR,199040011.60686478
1572,900818.4624662544,5977.658753028673,EUR,215391414.68204948
1573,886163.6969814689,2553.6455838294814,CZK,2262948011.346735
1574,888043.920537267,2088.293772104678,CZK,1854496588.6133962
1575,900976.3183450154,4896.681706801568,EUR,176471770.2520585
1576,921112.2949938035,4588.20720847375,EUR,169050162.86817473
1577,961943.44719109,2202.753907270145,CZK,2118924686.873086
1578,966758.9519680626,2511.5772041431037,CZK,2428089745.6642637
1579,909128.9056455897,4060.1081284018974,EUR,147646466.3830712
1580,926242.1725290995,1999.3464598699402,EUR,74075160.34513189
1581,924254.3036025367,2025.0685926869862,CZK,1871678361.8812795
1582,959654.458695063,5387.173250185439,CZK,5169824829.303231
1583,954693.8270661888,3725.7975901526543,EUR,142279838.40867284
1584,935981.0781972066,5982.113859983725,EUR,223965815.2226408
1585,862083.3147459211,2341.3190668144443,EUR,80736484.07988891
1586,898744.8051711612,2687.7300165518463,CZK,2415583390.078571
1587,922516.9926842079,2218.1487344212574,CZK,2046279899.80458
1588,901248.0460798072,4897.070830697605,CZK,4413475517.6806345
1589,862289.0633570437,1869.353631600991,CZK,1611923192.0763066
1590,928869.4715181505,4721.453726350625,CZK,4385614227.592708
1591,951432.8733244675,5461.864080627791,CZK,5196597035.9394
1592,954330.2418466329,5938.507771758985,CZK,5667297558.030861
1593,951465.899269536,2235.418695937995,CZK,2126924659.7745779
1594,900683.3258115124,2178.358546656458,EUR,78480448.82449885
1595,930405.3146963276,4485.313857667993,CZK,4173159851.255388
1596,903549.9493597003,2662.009976120705,CZK,2405258979.11888
1597,859382.075990866,5068.995939148581,EUR,174248170.13499108
1598,947171.1470500074,5183.22546624984,CZK,4909401610.28667
1599,864472.2945668524,2562.2687966356157,EUR,88600415.43698554
1600,915233.0696093676,5223.096233044402,CZK,4780350398.234353
1601,921826.0572434769,5015.972484812506,CZK,4623854138.916478
1602,922697.7216421888,3332.5336817773987,CZK,3074921235.471861
1603,902403.6973228755,4342.796173367067,EUR,156758212.94264308
1604,896896.6831740262,3761.2414259659945,CZK,3373444959.565645
1605,947813.7599450704,2343.260751517171,EUR,88838991.33708803
1606,892215.481888095,3670.100488351494,CZK,3274520475.792261
1607,914077.5792295445,4621.071984610554,CZK,4224018293.1382823
1608,940024.4850890919,5345.209233408803,CZK,5024627557.328569
1609,880426.0831502341,1832.0578912442577,CZK,1612991553.2926593
1610,919166.4415364007,4260.215864044139,CZK,3915847455.930374
1611,897146.5502472522,4865.667550870787,EUR,174608674.3165489
1612,939068.0298332347,4105.622890182471,EUR,154218367.94887537
1613,892604.1085848722,3455.95492696112,EUR,123391982.67558509
1614,868375.049448454,4642.947675583135,EUR,161272796.69484356
1615,911665.7811973519,5986.103561643857,EUR,218293031.19417188
1616,881121.5921664463,3372.7776916049656,EUR,118873089.98601754
1617,919907.5388876677,2624.6365376707595,EUR,96576917.51373431
1618,837197.0428863146,4063.1546629880036,EUR,136066442.74573186
1619,891628.7797266317,3173.2487915701763,CZK,2829359947.796725
1620,923249.9333391901,2976.168726848766,CZK,2747747578.6693053
1621,913498.0437679206,2975.6952165605053,CZK,2718291759.1775804
1622,880750.0181953246,3873.0094521262904,CZK,3411153145.4308944
1623,971172.4070554221,4378.680896119259,EUR,170098162.62446934
1624,913857.228037231,2946.7427578614534,EUR,107716086.73752213
1625,912224.4490522782,1988.7834035036271,CZK,1814216844.5454109
1626,946493.8922668757,4929.510867077122,CZK,4665751927.551687
1627,926360.5889767244,5806.802403122122,EUR,215167715.76910672
1628,952023.4877247846,3750.5252531868036,EUR,142823525.29355127
1629,929717.9291174639,4308.2222032983045,CZK,4005431425.028377
1630,917588.4524141584,2231.824931096978,EUR,81915871.38338448
1631,886502.6162804465,1943.409742171649,EUR,68913512.837603
1632,904399.4195070388,3392.5898932827595,CZK,3068256330.1103745
1633,948690.8999139082,3802.711246759655,CZK,3607597554.801157
1634,923618.8937138309,1800.7179040864119,CZK,1663177078.4629798
1635,926894.1413912689,5008.119409649111,EUR,185679861.60766646
1636,891651.8654117488,3024.6909250417093,EUR,107878852.22429712
1637,919560.9798046809,3653.2461168965974,CZK,3359382578.721081
1638,922818.2926638657,4930.486703932427,CZK,4549943322.124813
1639,895449.5826042433,5546.417699650436,CZK,4966537414.10077
1640,902608.9317671186,5309.121710942495,CZK,4792060676.135423
1641,886887.5459952165,5833.547923250255,CZK,5173701002.0969095
1642,911514.3270290646,2772.754040411565,CZK,2527405033.1628675
1643,944344.8428568776,4692.78577730998,CZK,4431608047.434784
1644,905404.9343598443,5175.6019600548925,CZK,4686015552.916182
1645,904192.6415845087,3062.782738444663,CZK,2769345614.8737154
1646,903972.2282504375,2069.9209173132513,EUR,74846040.95703398
1647,946468.9987486461,2230.78028771476,EUR,84454575.41366424
1648,899483.7834190512,2339.0021938864124,CZK,2103894542.7824113
1649,903513.9639511405,3616.2496349186576,CZK,3267332042.2822213
1650,930865.2842900561,2675.4354650428804,CZK,2490469994.7668395
1651,870524.7448039883,3842.168713560107,CZK,3344702938.86578
1652,960476.6270063003,2293.781370431344,CZK,2203123393.761786
1653,879119.5543771185,5063.306561742929,CZK,4451251808.234184
1654,945335.0451876783,4372.746178005943,CZK,4133710205.7794957
1655,893757.0117310353,3643.0572212199622,CZK,3256007935.6027226
1656,897512.3092818653,2111.888836829139,CZK,1895446226.889113
1657,887089.5046365929,4351.182369758628,CZK,3859888212.9726577
1658,932495.625827394,4875.238223983773,CZK,4546138318.731381
1659,916790.0006755138,2474.6825321503957,CZK,2268764200.321843
1660,908910.2051736815,5978.625278892949,CZK,5434033528.895148
1661,936072.5608711983,5683.380613490166,EUR,212802265.8110185
1662,956052.7855879938,2404.748733403385,CZK,2299066725.209506
1663,855191.6634413243,1894.4301398795026,EUR,64804034.5038773
1664,902679.8768831741,3211.7222336569416,CZK,2899157030.460401
1665,879934.4548482571,4442.7678560788045,CZK,3909344511.456063
1666,940773.3901926825,2325.041671351301,CZK,2187337335.496424
1667,894430.7812126577,1840.6321549164809,CZK,1646318056.2470856
1668,924503.2883369261,3365.589733974526,EUR,124459951.05009799
1669,965540.8715750353,5318.24531872086,EUR,205399328.81150362
1670,925063.2933048804,2151.4338773483323,EUR,79608500.31630147
1671,933252.7071446067,4329.166219065646,CZK,4040206093.621996
1672,950537.8868661574,5146.650142808218,CZK,4892085951.184331
1673,890735.9420477548,5247.025360330118,CZK,4673714077.282107
1674,885191.3737209679,5230.075499447914,CZK,4629617716.020677
1675,888675.5268244583,5953.361294034695,EUR,211624259.37410483
1676,936284.6861248164,5198.613661566869,CZK,4867382360.404319
1677,895469.4945683468,4525.149287265676,CZK,4052133145.11411
1678,851394.7741740862,5259.7681190550775,CZK,4478139089.930956
1679,981644.862832739,2561.1370235939517,EUR,100565080.08886936
1680,921605.6620338683,5762.937535720201,CZK,5311155862.867245
1681,953705.3969373007,2174.4635539584638,EUR,82951905.07414602
1682,877519.07490529,2792.8017550079167,CZK,2450736812.4484177
1683,924563.7315270782,3911.272589845362,EUR,144648831.2274803
1684,904938.4684588958,3760.492314165696,EUR,136120566.21730214
1685,945531.6661777606,2360.3477182276742,CZK,2231783510.7746882
1686,935328.9710207481,3548.7584841922585,CZK,3319256621.420695
1687,867907.2905617949,2519.9571007576224,CZK,2187089139.650504
1688,881180.3067187668,5142.369904782812,CZK,4531355089.957874
1689,884552.8449987728,4891.881951687295,CZK,4327128097.763146
1690,919202.1619126044,5543.418707796742,EUR,203820898.4237416
1691,894518.2568384559,3464.7866807471987,EUR,123972597.67916335
1692,895330.323855777,3910.399954843291,CZK,3501099657.97546
1693,915032.8518326923,3199.2434989478083,CZK,2927412902.549414
1694,869411.2185476127,2437.975704023222,CZK,2119603427.6243033
1695,948860.0777544524,4066.876917997112,EUR,154355885.9451411
1696,871596.3841548314,4679.391792296288,CZK,4078540966.209241
1697,923356.5591510788,4986.865648760049,EUR,184186204.25551164
1698,875451.7526338743,5381.051811699702,CZK,4710851239.566189
1699,929928.2901825549,3093.9957498101267,EUR,115087767.09812091
1700,860443.725104782,2452.104071588374,CZK,2109897561.7021039
1701,895094.1526386009,5397.493640820838,CZK,4831264996.802765
1702,910540.914461499,3440.087991953489,CZK,3132340866.021352
1703,912509.3738145073,4472.526377897086,CZK,4081222244.463736
1704,934202.6595567899,5723.0276862328465,EUR,213858707.40783468
1705,922350.4474712086,5879.981597438804,CZK,5423403657.520153
1706,883896.7077085736,5810.439993397093,CZK,5135828780.501916
1707,892710.1721408789,3542.0692177700266,CZK,3162041221.1303887
1708,881694.5538945303,5327.208169396792,CZK,4696970430.419601
1709,885483.8622551631,3099.6366890957706,EUR,109787130.68193316
1710,911154.7151637082,5037.519525770505,EUR,183598386.7454017
1711,926963.5666277967,4490.847729466681,CZK,4162852228.488777
1712,885805.5024951465,5460.985980968562,CZK,4837371430.990808
1713,888376.3414976001,2983.47282437978,CZK,2650446672.680021
1714,915835.3319975737,3863.770799933653,CZK,3538577813.319768
1715,918905.1538990469,2502.182589118424,CZK,2299268477.137381
1716,900991.2010386252,5891.494999080367,EUR,212327406.20537895
1717,889936.2546054765,2831.4983109231644,CZK,2519853001.7446938
1718,904016.8686282062,3622.090506335983,CZK,3274430917.425809
1719,873150.2871195542,3790.0022093846283,CZK,3309241517.307933
1720,957158.1383275475,5335.193961383362,EUR,204264972.78776288
1721,985602.6550699144,2469.14374960692,EUR,97343785.41447458
1722,936577.4716521068,5058.787532358593,CZK,4737946436.681612
1723,908017.0894770164,4348.291379100197,CZK,3948322882.248563
1724,912973.9497396734,5118.060242457742,EUR,186906226.9824894
1725,914102.0874184401,5276.929824081717,CZK,4823652567.35372
1726,906472.1944682571,5082.465594309453,CZK,4607113740.583105
1727,935782.7024540766,5818.553082524861,CZK,5444901327.937612
1728,912367.0201646704,3503.6848762826176,EUR,127865861.20679975
1729,915045.0824730304,2853.865655526759,CZK,2611415734.1284323
1730,933725.0210026965,2398.323976233373,CZK,2239375105.079777
1731,938777.7201863911,3763.995029832582,CZK,3533554672.899139
1732,912906.3102566715,4663.761310976859,CZK,4257577130.3217015
1733,901572.3469323434,3883.4527436182166,CZK,3501213604.264724
1734,905695.6940359859,5238.666443821905,CZK,4744637640.66031
1735,892950.2364270958,3840.608763069392,CZK,3429472503.0067897
1736,829972.9499472189,3524.1779711763484,EUR,116998895.47504956
1737,911282.6176128399,5687.125607617365,CZK,5182578710.402565
1738,908384.1414708785,2399.927499222647,EUR,87202243.23894866
1739,895199.0640740178,5635.3003267681115,EUR,201788623.13195282
1740,917910.9950712555,5945.525176641763,EUR,218298517.24449772
1741,933544.601524771,2679.905839645654,EUR,100072465.16783635
1742,887318.4475186144,1927.8902772923607,EUR,68426104.31333154
1743,876276.4559387917,2229.5638444968345,CZK,1953714303.9449534
1744,919063.5643117321,5498.557942881748,CZK,5053524261.5594845
1745,937939.297440602,2226.333335731498,CZK,2088165524.7845933
1746,967096.8447332149,3917.6413727194417,CZK,3788738610.353273
1747,895551.737467114,5393.491481791598,CZK,4830150667.532545
1748,944070.119345977,4366.70366667196,CZK,4122474451.743512
1749,919452.722445602,2043.33982145573,EUR,75150174.46875925
1750,938156.7544372263,1828.8815281031489,CZK,1715777558.655445
1751,882114.5881545614,3251.73284466952,CZK,2868400979.064314
1752,943231.1372672555,2180.619457187216,EUR,82273126.82199213
1753,916008.1206534607,2338.5279690443367,CZK,2142110610.0198572
1754,891840.2659448907,3157.1036860669583,CZK,2815632190.997551
1755,880047.3466136035,4169.948525207743,CZK,3669752135.1243834
1756,890584.8345088571,1940.2502680826121,EUR,69118298.55624475
1757,920739.4831352453,5031.782221433306,CZK,4632960561.811619
1758,914758.0336040263,4209.644851850151,CZK,3850806446.8497567
1759,957816.9690409994,2431.988585617756,CZK,2329399935.8187065
1760,888940.5407159472,1857.3515039197164,EUR,66043002.00775882
1761,935414.4046776964,3233.7250414797254,CZK,3024872984.5671163
1762,935100.0233808241,5005.301794620161,EUR,187218313.00709572
1763,925219.6695165548,3101.241337462273,CZK,2869329485.3379226
1764,884328.868405558,5702.111639888709,EUR,201701677.3609977
1765,915350.8160377312,5935.046759843113,EUR,217305995.79377946
1766,898426.9095426745,1906.4420944848662,CZK,1712798879.170102
1767,879287.8337608259,2037.96063481309,CZK,1791953991.8746397
1768,903957.2686439892,4376.786767164032,CZK,3956428211.482754
1769,875313.7466202632,4216.055879576197,EUR,147614866.71648923
1770,902057.4237554042,3245.5217361774453,CZK,2927646976.078393
1771,958416.4912214158,3927.4934162742534,CZK,3764174459.320781
1772,897399.3069986699,2839.1154597632767,EUR,101912809.84323098
1773,945073.096063678,4804.536031653304,EUR,181625509.70336342
1774,920456.2517029169,3516.2402739045265,EUR,129461813.70419993
1775,889792.3027237707,5996.34196049933,EUR,213419956.83807474
1776,923091.31431366,5693.232258737622,CZK,5255373248.411039
1777,899477.9231837053,4634.226159182617,EUR,166735364.8490072
1778,907152.385969578,4488.604684612481,EUR,162873937.97281748
1779,922218.3923547296,3078.6488993491307,CZK,2839186638.582413
1780,907625.1566289215,2756.6799789048378,CZK,2502032097.6293154
1781,891447.3102132052,5615.236122474307,CZK,5005687137.591749
1782,943607.1668596581,5228.815038489332,EUR,197357893.78008375
1783,902099.7228195663,3608.7390526398103,CZK,3255442499.114517
1784,923470.8196034341,4500.0838815451425,CZK,4155696150.374696
1785,949991.0259669744,5274.527628285673,CZK,5010753913.086259
1786,917923.7494322786,4473.04297773427,EUR,164236495.25974262
1787,878876.4229371457,4331.062519778434,EUR,152258749.39600044
1788,872867.9252736234,5554.993177120403,CZK,4848775369.42222
1789,935840.5575307832,2027.6941305506969,CZK,1897598405.636461
1790,881543.1425652157,2894.1579707550754,CZK,2551325112.619597
1791,954586.6670397028,3933.0630369952837,CZK,3754449535.742379
1792,927506.257893629,2542.6446616702933,EUR,94332753.41196105
1793,884897.0601878376,4169.116072091028,EUR,147569542.23100862
1794,914164.1999678372,4246.760874510248,EUR,155289470.29205495
1795,902242.5620710249,2962.6585229325874,EUR,106921464.65089023
1796,969459.1306266147,3321.225947822477,EUR,128791712.7996213
1797,927178.5508194258,5039.022630645694,CZK,4672073700.228366
1798,895844.637568614,2904.9567446413466,CZK,2602389922.055728
1799,895474.5640424053,3358.415534265214,CZK,3007375686.419384
1800,947094.4320118637,1813.6935000963288,EUR,68709560.61269367
1801,900142.8063180282,2438.730002205069,EUR,87808210.7214737
1802,870598.3299769924,3110.3980125952153,CZK,2707907315.3291507
1803,842537.4354591003,5705.511995974118,EUR,192284297.80276662
1804,862991.6743974151,2169.5517339803764,CZK,1872305083.5995405
1805,949366.9965208487,3633.8552751418847,EUR,137994490.73411572
1806,933091.1390309879,3975.546436423611,CZK,3709547152.633092
1807,918614.3048261834,2806.3392130499747,CZK,2577943345.302361
1808,925586.418512447,2087.2215003694196,CZK,1931903873.1691072
1809,905979.9910424149,3612.311666915967,EUR,130907283.66539755
1810,934927.2125779956,5794.006537747993,CZK,5416974381.995415
1811,942402.086488495,5104.058817958483,EUR,192403027.18416303
1812,902949.6055541766,2510.0142643594563,CZK,2266416389.938728
1813,932751.1856823406,5148.242425145712,CZK,4802029226.234792
1814,855009.0030144774,4991.2257470250715,EUR,170701717.99136388
1815,879281.142794499,5199.591383375576,EUR,182876106.14555627
1816,917023.5607802939,3420.5632787639643,CZK,3136737117.7664475
1817,956536.6230070053,5389.9200400089685,CZK,5155655913.347961
1818,917799.9829311147,1812.3648229592234,CZK,1663388403.576928
1819,940795.1180662288,2226.3845204376066,CZK,2094571687.7659223
1820,874581.5058710084,1889.9507836115868,CZK,1652916002.353114
1821,911477.1669101723,5137.868098330408,EUR,187321978.32897422
1822,893905.9181116147,2558.1496432123104,CZK,2286745105.4825997
1823,911966.869053994,4331.1101996944235,EUR,157993160.3337257
1824,910059.6252395288,5673.141422059641,CZK,5162896956.490444
1825,914068.9996791665,4468.869342973305,CZK,4084854930.0285025
1826,876373.5261679712,5027.976375318203,CZK,4406385385.526869
1827,940510.7615193491,3380.193782003309,CZK,3179108627.9949007
1828,932999.7841870276,1849.9205590851698,CZK,1725975482.3896089
1829,882371.8296354561,3797.275741331515,EUR,134024365.74036087
1830,939073.3489064819,4232.240322594314,CZK,3974384093.115692
1831,889426.2250867365,3255.1419565228107,EUR,115808344.9004615
1832,889405.9392202385,3846.9412886822533,CZK,3421492429.985554
1833,907124.6144382238,3093.8981678189148,EUR,112262047.3037544
1834,897759.1207218992,2488.950584545374,EUR,89379123.53206848
1835,890560.1283068149,4453.156052109506,CZK,3965803225.1369114
1836,969772.1595408052,2168.750390523418,EUR,84127749.98891439
1837,953883.0504042348,4000.969574060573,EUR,152658282.47517726
1838,869781.8880728396,4300.710327887946,CZK,3740679949.044739
1839,888627.4572437649,3495.83668044589,CZK,3106496460.2841153
1840,922294.8144273756,4415.372659066636,CZK,4072275307.2215705
1841,900261.4686557574,4115.970929606188,CZK,3705450034.03167
1842,893970.4604297101,5233.26900307948,CZK,4678387900.235493
1843,909471.337920635,5377.234153025403,EUR,195617613.57858184
1844,904308.4267540864,2658.1582027580507,CZK,2403794862.3996024
1845,896230.665690159,5966.56754536557,EUR,213896832.1227313
1846,890981.8836488918,4080.067775055325,CZK,3635266471.6339364
1847,921560.0514275208,4392.391835441033,EUR,161914113.83035445
1848,975413.9064702604,3911.350029913204,EUR,152607408.4900083
1849,925017.6989776175,1841.5564656284373,EUR,68138892.97491884
1850,946965.0614894464,3447.166269616428,CZK,3264346018.4716663
1851,884224.4304283826,5554.082834801808,CZK,4911055731.154685
1852,954422.5324402818,5794.676755871667,CZK,5530570064.011873
1853,949475.1084972187,4792.804913273604,CZK,4550648965.036458
1854,900479.3383215661,3543.680998696295,CZK,3191011520.928746
1855,917195.7221434023,5204.6537698204,CZK,4773686172.916803
1856,924453.167204726,4000.582723467436,CZK,3698351369.37398
1857,915230.1314905564,5187.49422935859,EUR,189910041.0256946
1858,938524.9618514465,4502.4516496550905,CZK,4225663262.7305264
1859,936490.8814539846,5048.511703559063,CZK,4727885175.296784
1860,916879.8065971977,1928.7710195028421,CZK,1768451199.3320456
1861,943661.0615772808,5741.168838175401,CZK,5417717480.527002
1862,909752.0920115818,4467.411727203076,CZK,4064237164.7000723
1863,920801.8457865916,5450.5487280052785,EUR,200755013.17188078
1864,965289.1622281396,3475.626034154082,CZK,3354984142.726905
1865,919086.6895169459,5453.53540148753,CZK,5012271798.316643
1866,904761.5404690015,3993.1725923939925,CZK,3612868986.052985
1867,948519.4518478524,3782.997656926881,CZK,3588246863.8899956
1868,930061.5872322094,3536.5687464482016,CZK,3289226741.6774397
1869,903118.0996694013,5392.8602378271635,CZK,4870389689.769143
1870,887754.2083011168,5787.4023788772865,CZK,5137790816.980206
1871,929320.9371812085,3922.4286736856134,CZK,3645195091.0559587
1872,896042.1207175786,5546.156210748026,CZK,4969589572.909631
1873,925703.9307880638,2999.8204261630954,CZK,2776945560.157502
1874,907739.2634854076,5784.991457477355,EUR,210050555.39519474
1875,925978.3890191248,4835.042206325144,EUR,179085783.72209728
1876,900474.3717124726,5051.759823051352,CZK,4548980252.704478
1877,926923.3158583128,2093.387687930601,CZK,1940409857.0735993
1878,898811.4213163194,3457.8971946191778,CZK,3107997492.2613764
1879,952277.7836134818,5004.587550369498,EUR,190630301.61461958
1880,921820.4378942389,5415.5143544702905,EUR,199685272.54641357
1881,916961.2341317874,2336.2966919170144,CZK,2142293497.918238
1882,887845.8326375663,3113.0569591358235,CZK,2763914647.932115
1883,928747.656125456,5295.9611739777865,EUR,196744461.0905315
