id_smlouvy,celkova_spotreba,cena_za_mwh,mena,celkova_cena v CZK
1441,888186.607944424,3063.628644769122,CZK,2721073933.998859
1442,903701.2099291504,5770.422297982442,CZK,5214737612.488881
1443,894650.5308649839,2735.588172174726,EUR,97895816.41856357
1444,969983.144026766,2231.5331835249895,EUR,86581982.9342251
1445,894596.502086312,5384.124352888641,EUR,192664752.51567626
1446,902985.3707572644,2634.5386360467983,CZK,2378949847.045056
1447,924100.9165004903,4020.1360601211686,EUR,148600456.70458567
1448,975398.6027334442,2290.401681690406,EUR,89362184.0007661
1449,950316.0162845869,2172.2597980737214,CZK,2064333277.64058
1450,938683.2929448996,2756.57344277356,CZK,2587549436.5071445
1451,935014.5373183457,3106.754590972221,CZK,2904860706.439538
1452,862824.8495180861,4690.681920770234,CZK,4047236922.4257836
1453,883113.0792162841,1863.975000182356,EUR,65844028.079728566
1454,909910.3341814858,4041.90610651852,EUR,147110885.44449818
1455,871566.6064177067,3056.3189233159023,CZK,2663785512.12466
1456,977309.8828722452,4580.120370757052,EUR,179047876.12341434
1457,918267.0817846373,3818.1928322449066,EUR,140244831.59026197
1458,933977.3441265599,3498.1440805871716,CZK,3267187317.7588534
1459,938001.5674994647,2185.5794137788334,CZK,2050076916.019107
1460,879446.0585323935,3794.1337139730795,CZK,3336735940.2984967
1461,899152.5184541289,3039.861457504301,EUR,109331963.41066524
1462,925034.4949176459,5918.0079178810265,CZK,5474361465.235704
1463,929121.3089638598,2833.8043953883507,CZK,2632948049.190764
1464,854992.6913568007,1993.0677114804555,EUR,68162333.06780057
1465,896311.2557521483,5313.355903381671,CZK,4762420702.018116
1466,879563.4027266075,5582.287103160629,CZK,4909975439.45282
1467,912677.8146930216,3950.954850051876,EUR,144237953.53984565
1468,906939.5738846656,5771.375667047079,CZK,5234288988.200006
1469,953322.5850511334,4017.8353253301466,CZK,3830293158.6534967
1470,896074.2725969584,1931.2229924355302,CZK,1730519238.169189
1471,934755.5939912383,2867.438746900216,EUR,107214176.36368813
1472,908533.7595059724,3580.956131962834,EUR,130136781.48792635
1473,955711.4761412313,5325.278467778284,CZK,5089429745.303498
1474,877439.4609127238,4336.575764855177,EUR,152203308.0528684
1475,914962.7306316784,3945.280791121932,CZK,3609784885.753631
1476,952902.9904869598,1969.7314049247177,EUR,75078517.84835377
1477,890502.3841483344,3823.321365603621,CZK,3404676791.43529
1478,896324.1028071475,4767.435586816275,EUR,170926697.00175858
1479,957147.8967668146,3563.685995729114,CZK,3410974555.549473
1480,931106.5708297051,5626.050471021528,CZK,5238452561.387702
1481,962083.5799313682,5701.5485213091215,EUR,219414648.50133914
1482,909571.7035665573,5655.609849068464,EUR,205767307.40500012
1483,939554.7512590154,5137.905455007161,EUR,193093739.27086368
1484,896877.9856513917,1952.7270376407982,CZK,1751357892.0462885
1485,914217.5151770508,5901.48884222794,CZK,5395244465.186718
1486,923906.4279699173,1826.8354958630089,EUR,67513002.29885781
1487,914602.4464373331,2175.552373671167,EUR,79590620.93248786
1488,925314.346613902,2838.0731946680835,CZK,2626109843.7667274
1489,888599.3849498056,2662.903440061432,CZK,2366254359.01931
1490,903329.7433149136,2391.9914519629797,CZK,2160757024.3131857
1491,903836.3677799255,4881.467122344216,CZK,4412047513.2967205
1492,923496.1761528398,3540.11885948032,CZK,3269286229.856628
1493,926917.1068845234,3218.963423861851,CZK,2983712264.013127
1494,906765.3941973462,3428.13292130794,CZK,3108512299.750694
1495,927315.8832908843,4882.56960058642,CZK,4527684341.897017
1496,914308.1584011018,4436.5611430231675,EUR,162255361.932456
1497,880958.8111206619,4778.356472671097,CZK,4209535237.2750497
1498,911235.4300565033,1859.1933672789878,CZK,1694162867.590667
1499,922453.1474458314,4261.859806861517,CZK,3931365992.81229
1500,931871.869174919,2342.3940246101815,CZK,2182811098.057651
1501,949323.9328315122,2937.5031621819876,CZK,2788642054.627608
1502,888556.4131567797,2939.944756632795,CZK,2612306767.832718
1503,952780.7791016536,2605.919183321108,EUR,99314788.3904252
1504,906516.6022520681,3794.9679274087976,EUR,137608057.24840784
1505,907123.9658434071,5317.530555433517,CZK,4823659405.938348
1506,890068.0357999579,3545.1675281852504,EUR,126217611.93574551
1507,980120.4441034301,4061.8779500307555,CZK,3981129620.2780747
1508,866676.8511608769,2872.360759927367,CZK,2489408578.811914
1509,964876.8089468776,3842.3323696337393,CZK,3707377395.725497
1510,917892.564945459,5093.29987720302,CZK,4675102088.322271
1511,897290.9920598825,3278.0777035909564,EUR,117655583.78818043
1512,885776.6662282425,3686.126085735733,CZK,3265084475.519958
1513,920634.3338428056,5179.109930605145,CZK,4768066420.861326
1514,892987.9294706084,4218.84291052176,CZK,3767375795.4285817
1515,917892.6339828639,3811.958242521544,EUR,139958735.67443153
1516,883326.7795868815,4320.626402270742,CZK,3816525005.7158685
1517,923325.0034121119,2234.0386627086923,CZK,2062743755.8682933
1518,934532.7223277459,3391.1988855927784,CZK,3169186326.5078373
1519,889187.5023115203,5446.356163620761,EUR,193713273.35315594
1520,927322.6010987258,5057.2701721149115,CZK,4689720930.464601
1521,914200.6082481949,5862.609868056693,CZK,5359601507.299298
1522,912934.908612611,4603.31640854031,CZK,4202528244.7456803
1523,930286.890947676,4507.160582708451,EUR,167718096.21959043
1524,937740.1120186468,2480.9179871758424,CZK,2326456311.20335
1525,944485.7180166978,4327.841733020012,EUR,163503388.26696143
1526,940586.8150883821,5281.807166158325,CZK,4967998180.327852
1527,910530.930145623,3736.9791416456364,CZK,3402635093.7773933
1528,897641.3861646767,1958.02956313812,CZK,1757608371.2067184
1529,901392.7010428838,4429.159688265154,CZK,3992412214.7555842
1530,941721.8630452768,5606.2319897337275,CZK,5279511234.036076
1531,915673.4336056268,5559.99683274406,CZK,5091141390.675163
1532,896086.767026691,5369.2758573444025,EUR,192453481.77128842
1533,946321.649441091,3958.1883164544593,CZK,3745719296.425639
1534,856648.0016805772,3575.3866682004427,EUR,122513913.78197144
1535,942314.4183925572,3755.6334834563836,EUR,141559503.26635262
1536,897691.5421240178,1852.5886701796148,CZK,1663053180.2550218
1537,887349.0274614699,4395.05315664829,EUR,155997845.76773292
1538,899457.7678704616,5167.720289526869,CZK,4648146156.596733
1539,888962.4431622183,3134.471195426401,CZK,2786427171.9078526
1540,906166.560243279,5136.993578125001,CZK,4654971800.681346
1541,887974.7138966568,4788.174078267515,CZK,4251777507.2369847
1542,894396.0682905542,3512.2051801124344,EUR,125652100.16489117
1543,944822.9020427573,4639.475798645433,CZK,4383482988.033318
1544,900404.7187270485,5225.616059106067,CZK,4705169357.874946
1545,944910.3837508223,3193.4552662376786,EUR,120701161.64446917
1546,910002.1771876073,5262.947217950884,CZK,4789293426.758765
1547,960870.6609335238,2755.4750096967173,EUR,105906203.75012371
1548,975288.1103951902,1855.5453934009117,CZK,1809691360.482475
1549,898701.7542674015,3234.5079248324823,EUR,116274317.84955058
1550,935797.7862633301,5038.278291608739,CZK,4714809671.866051
1551,920217.312190723,2902.7711211767028,CZK,2671180239.034077
1552,894891.0556376106,3951.3860433996583,CZK,3536060027.6096416
1553,917331.1550344204,2648.5370836452753,EUR,97183423.28367263
1554,928468.7199761536,2750.7748929787267,CZK,2554008443.8264995
1555,935442.6604382744,2953.6945004197414,CZK,2763011841.5945425
1556,922283.9615137193,4982.863456116043,CZK,4595615047.988647
1557,951467.5539325572,3964.296902147179,CZK,3771899876.5483904
1558,894613.6873907535,2249.452882560307,EUR,80495653.51516144
1559,893692.3096995677,2797.3150494897427,EUR,99997557.90143394
1560,898378.4084619555,4656.5930693637765,CZK,4183382670.5100017
1561,941188.5063020664,2104.933594176792,CZK,1981139305.368295
1562,905665.5744194703,5718.895053589136,CZK,5179406373.753472
1563,908383.083964635,3390.444013300964,CZK,3079821988.811764
1564,962209.1271186031,4761.759331170182,CZK,4581808289.594124
1565,935924.6475521162,4515.911093650169,CZK,4226552498.701226
1566,885538.6217871379,2550.431971137518,EUR,90340240.50731884
1567,915199.7010898349,5010.028675905324,EUR,183407069.86560214
1568,937332.3877390566,3852.0247640399366,EUR,144425102.7883012
1569,921273.8718412481,2326.6782630367757,EUR,85740315.6766704
1570,900449.946333347,4175.334924268506,EUR,150387204.33925304
1571,951580.0707202081,5229.1976716215895,EUR,199040011.60686478
1572,900818.4624662538,5977.658753028673,EUR,215391414.68204933
1573,886163.6969814685,2553.6455838294814,CZK,2262948011.3467336
1574,888043.9205372666,2088.293772104678,CZK,1854496588.6133955
1575,900976.3183450148,4896.681706801568,EUR,176471770.25205842
1576,921112.2949938035,4588.20720847375,EUR,169050162.86817473
1577,961943.44719109,2202.753907270145,CZK,2118924686.873086
1578,966758.9519680628,2511.5772041431037,CZK,2428089745.664264
1579,909128.9056455898,4060.1081284018974,EUR,147646466.38307124
1580,926242.1725290988,1999.3464598699402,EUR,74075160.34513184
1581,924254.3036025363,2025.0685926869862,CZK,1871678361.8812788
1582,959654.4586950628,5387.173250185439,CZK,5169824829.30323
1583,954693.8270661889,3725.7975901526543,EUR,142279838.40867287
1584,935981.0781972061,5982.113859983725,EUR,223965815.2226407
1585,862083.3147459207,2341.3190668144443,EUR,80736484.07988888
1586,898744.8051711612,2687.7300165518463,CZK,2415583390.078571
1587,922516.992684208,2218.1487344212574,CZK,2046279899.8045802
1588,901248.0460798063,4897.070830697605,CZK,4413475517.68063
1589,862289.0633570433,1869.353631600991,CZK,1611923192.076306
1590,928869.4715181503,4721.453726350625,CZK,4385614227.592707
1591,951432.8733244681,5461.864080627791,CZK,5196597035.939404
1592,954330.2418466324,5938.507771758985,CZK,5667297558.030858
1593,951465.8992695356,2235.418695937995,CZK,2126924659.774577
1594,900683.3258115124,2178.358546656458,EUR,78480448.82449885
1595,930405.3146963273,4485.313857667993,CZK,4173159851.255387
1596,903549.9493597007,2662.009976120705,CZK,2405258979.1188807
1597,859382.0759908663,5068.995939148581,EUR,174248170.13499114
1598,947171.1470500075,5183.22546624984,CZK,4909401610.286671
1599,864472.2945668525,2562.2687966356157,EUR,88600415.43698555
1600,915233.0696093675,5223.096233044402,CZK,4780350398.234352
1601,921826.0572434765,5015.972484812506,CZK,4623854138.916476
1602,922697.7216421884,3332.5336817773987,CZK,3074921235.4718595
1603,902403.6973228758,4342.796173367067,EUR,156758212.94264314
1604,896896.6831740257,3761.2414259659945,CZK,3373444959.5656433
1605,947813.7599450696,2343.260751517171,EUR,88838991.33708796
1606,892215.4818880956,3670.100488351494,CZK,3274520475.792263
1607,914077.5792295444,4621.071984610554,CZK,4224018293.1382813
1608,940024.4850890914,5345.209233408803,CZK,5024627557.328567
1609,880426.0831502335,1832.0578912442577,CZK,1612991553.2926583
1610,919166.4415364007,4260.215864044139,CZK,3915847455.930374
1611,897146.5502472518,4865.667550870787,EUR,174608674.31654885
1612,939068.0298332353,4105.622890182471,EUR,154218367.94887546
1613,892604.1085848722,3455.95492696112,EUR,123391982.67558509
1614,868375.0494484545,4642.947675583135,EUR,161272796.69484365
1615,911665.7811973521,5986.103561643857,EUR,218293031.19417194
1616,881121.5921664464,3372.7776916049656,EUR,118873089.98601755
1617,919907.5388876682,2624.6365376707595,EUR,96576917.51373436
1618,837197.0428863154,4063.1546629880036,EUR,136066442.745732
1619,891628.7797266319,3173.2487915701763,CZK,2829359947.7967257
1620,923249.9333391903,2976.168726848766,CZK,2747747578.669306
1621,913498.0437679209,2975.6952165605053,CZK,2718291759.1775813
1622,880750.0181953245,3873.0094521262904,CZK,3411153145.430894
1623,971172.4070554228,4378.680896119259,EUR,170098162.62446946
1624,913857.2280372311,2946.7427578614534,EUR,107716086.73752214
1625,912224.4490522777,1988.7834035036271,CZK,1814216844.54541
1626,946493.892266876,4929.510867077122,CZK,4665751927.551688
1627,926360.5889767244,5806.802403122122,EUR,215167715.76910672
1628,952023.4877247842,3750.5252531868036,EUR,142823525.2935512
1629,929717.9291174639,4308.2222032983045,CZK,4005431425.028377
1630,917588.4524141588,2231.824931096978,EUR,81915871.38338451
1631,886502.6162804463,1943.409742171649,EUR,68913512.83760297
1632,904399.4195070388,3392.5898932827595,CZK,3068256330.1103745
1633,948690.8999139086,3802.711246759655,CZK,3607597554.801158
1634,923618.8937138311,1800.7179040864119,CZK,1663177078.4629803
1635,926894.1413912693,5008.119409649111,EUR,185679861.60766652
1636,891651.8654117497,3024.6909250417093,EUR,107878852.22429724
1637,919560.9798046815,3653.2461168965974,CZK,3359382578.721083
1638,922818.2926638656,4930.486703932427,CZK,4549943322.124813
1639,895449.5826042428,5546.417699650436,CZK,4966537414.100767
1640,902608.9317671183,5309.121710942495,CZK,4792060676.135421
1641,886887.5459952164,5833.547923250255,CZK,5173701002.0969095
1642,911514.3270290645,2772.754040411565,CZK,2527405033.162867
1643,944344.8428568769,4692.78577730998,CZK,4431608047.43478
1644,905404.9343598438,5175.6019600548925,CZK,4686015552.916179
1645,904192.6415845086,3062.782738444663,CZK,2769345614.873715
1646,903972.2282504372,2069.9209173132513,EUR,74846040.95703395
1647,946468.9987486461,2230.78028771476,EUR,84454575.41366422
1648,899483.7834190513,2339.0021938864124,CZK,2103894542.7824118
1649,903513.9639511409,3616.2496349186576,CZK,3267332042.2822223
1650,930865.2842900562,2675.4354650428804,CZK,2490469994.7668395
1651,870524.7448039876,3842.168713560107,CZK,3344702938.865777
1652,960476.6270063003,2293.781370431344,CZK,2203123393.761786
1653,879119.554377119,5063.306561742929,CZK,4451251808.234187
1654,945335.0451876783,4372.746178005943,CZK,4133710205.7794957
1655,893757.011731036,3643.0572212199622,CZK,3256007935.602725
1656,897512.3092818653,2111.888836829139,CZK,1895446226.889113
1657,887089.5046365932,4351.182369758628,CZK,3859888212.9726586
1658,932495.6258273934,4875.238223983773,CZK,4546138318.731379
1659,916790.0006755131,2474.6825321503957,CZK,2268764200.3218417
1660,908910.2051736814,5978.625278892949,CZK,5434033528.895148
1661,936072.5608711982,5683.380613490166,EUR,212802265.81101844
1662,956052.7855879936,2404.748733403385,CZK,2299066725.2095056
1663,855191.6634413237,1894.4301398795026,EUR,64804034.50387725
1664,902679.8768831743,3211.7222336569416,CZK,2899157030.4604015
1665,879934.4548482572,4442.7678560788045,CZK,3909344511.4560633
1666,940773.3901926825,2325.041671351301,CZK,2187337335.496424
1667,894430.7812126577,1840.6321549164809,CZK,1646318056.2470856
1668,924503.2883369257,3365.589733974526,EUR,124459951.05009793
1669,965540.8715750346,5318.24531872086,EUR,205399328.8115035
1670,925063.2933048805,2151.4338773483323,EUR,79608500.31630147
1671,933252.7071446065,4329.166219065646,CZK,4040206093.621995
1672,950537.8868661575,5146.650142808218,CZK,4892085951.184332
1673,890735.9420477545,5247.025360330118,CZK,4673714077.282106
1674,885191.3737209678,5230.075499447914,CZK,4629617716.020676
1675,888675.5268244587,5953.361294034695,EUR,211624259.37410495
1676,936284.6861248158,5198.613661566869,CZK,4867382360.404316
1677,895469.4945683469,4525.149287265676,CZK,4052133145.1141105
1678,851394.7741740864,5259.7681190550775,CZK,4478139089.930957
1679,981644.862832739,2561.1370235939517,EUR,100565080.08886936
1680,921605.6620338688,5762.937535720201,CZK,5311155862.867249
1681,953705.3969373005,2174.4635539584638,EUR,82951905.07414599
1682,877519.0749052914,2792.8017550079167,CZK,2450736812.4484215
1683,924563.7315270787,3911.272589845362,EUR,144648831.22748035
1684,904938.4684588956,3760.492314165696,EUR,136120566.2173021
1685,945531.6661777619,2360.3477182276742,CZK,2231783510.774691
1686,935328.9710207476,3548.7584841922585,CZK,3319256621.420693
1687,867907.2905617954,2519.9571007576224,CZK,2187089139.650505
1688,881180.3067187674,5142.369904782812,CZK,4531355089.957877
1689,884552.844998773,4891.881951687295,CZK,4327128097.763147
1690,919202.1619126042,5543.418707796742,EUR,203820898.4237416
1691,894518.2568384559,3464.7866807471987,EUR,123972597.67916337
1692,895330.3238557769,3910.399954843291,CZK,3501099657.9754596
1693,915032.8518326924,3199.2434989478083,CZK,2927412902.549414
1694,869411.2185476127,2437.975704023222,CZK,2119603427.6243033
1695,948860.0777544525,4066.876917997112,EUR,154355885.9451411
1696,871596.3841548314,4679.391792296288,CZK,4078540966.209241
1697,923356.5591510783,4986.865648760049,EUR,184186204.25551155
1698,875451.7526338744,5381.051811699702,CZK,4710851239.566189
1699,929928.2901825543,3093.9957498101267,EUR,115087767.09812084
1700,860443.7251047824,2452.104071588374,CZK,2109897561.7021046
1701,895094.1526386009,5397.493640820838,CZK,4831264996.802765
1702,910540.9144614986,3440.087991953489,CZK,3132340866.0213504
1703,912509.3738145081,4472.526377897086,CZK,4081222244.4637394
1704,934202.6595567896,5723.0276862328465,EUR,213858707.4078346
1705,922350.4474712089,5879.981597438804,CZK,5423403657.520154
1706,883896.707708573,5810.439993397093,CZK,5135828780.501913
1707,892710.1721408789,3542.0692177700266,CZK,3162041221.1303887
1708,881694.5538945309,5327.208169396792,CZK,4696970430.419605
1709,885483.8622551631,3099.6366890957706,EUR,109787130.68193318
1710,911154.7151637082,5037.519525770505,EUR,183598386.74540174
1711,926963.5666277962,4490.847729466681,CZK,4162852228.488775
1712,885805.5024951468,5460.985980968562,CZK,4837371430.990809
1713,888376.3414975997,2983.47282437978,CZK,2650446672.68002
1714,915835.3319975738,3863.770799933653,CZK,3538577813.3197684
1715,918905.1538990468,2502.182589118424,CZK,2299268477.1373806
1716,900991.2010386254,5891.494999080367,EUR,212327406.20537904
1717,889936.2546054766,2831.4983109231644,CZK,2519853001.744694
1718,904016.8686282064,3622.090506335983,CZK,3274430917.42581
1719,873150.287119554,3790.0022093846283,CZK,3309241517.3079324
1720,957158.1383275468,5335.193961383362,EUR,204264972.78776273
1721,985602.6550699143,2469.14374960692,EUR,97343785.41447456
1722,936577.4716521067,5058.787532358593,CZK,4737946436.681611
1723,908017.0894770161,4348.291379100197,CZK,3948322882.248562
1724,912973.9497396736,5118.060242457742,EUR,186906226.98248947
1725,914102.0874184398,5276.929824081717,CZK,4823652567.353718
1726,906472.194468257,5082.465594309453,CZK,4607113740.583104
1727,935782.7024540767,5818.553082524861,CZK,5444901327.937613
1728,912367.020164671,3503.6848762826176,EUR,127865861.20679983
1729,915045.0824730304,2853.865655526759,CZK,2611415734.1284323
1730,933725.0210026965,2398.323976233373,CZK,2239375105.079777
1731,938777.7201863914,3763.995029832582,CZK,3533554672.8991394
1732,912906.3102566717,4663.761310976859,CZK,4257577130.3217025
1733,901572.3469323429,3883.4527436182166,CZK,3501213604.2647214
1734,905695.6940359859,5238.666443821905,CZK,4744637640.66031
1735,892950.2364270958,3840.608763069392,CZK,3429472503.0067897
1736,829972.9499472189,3524.1779711763484,EUR,116998895.47504956
1737,911282.6176128398,5687.125607617365,CZK,5182578710.402564
1738,908384.1414708785,2399.927499222647,EUR,87202243.23894867
1739,895199.0640740179,5635.3003267681115,EUR,201788623.13195282
1740,917910.9950712561,5945.525176641763,EUR,218298517.24449787
1741,933544.6015247713,2679.905839645654,EUR,100072465.16783638
1742,887318.4475186139,1927.8902772923607,EUR,68426104.3133315
1743,876276.4559387922,2229.5638444968345,CZK,1953714303.9449546
1744,919063.564311732,5498.557942881748,CZK,5053524261.5594845
1745,937939.2974406019,2226.333335731498,CZK,2088165524.784593
1746,967096.8447332147,3917.6413727194417,CZK,3788738610.353272
1747,895551.7374671142,5393.491481791598,CZK,4830150667.532546
1748,944070.1193459776,4366.70366667196,CZK,4122474451.7435145
1749,919452.7224456016,2043.33982145573,EUR,75150174.46875922
1750,938156.7544372263,1828.8815281031489,CZK,1715777558.655445
1751,882114.5881545609,3251.73284466952,CZK,2868400979.0643125
1752,943231.1372672557,2180.619457187216,EUR,82273126.82199214
1753,916008.1206534614,2338.5279690443367,CZK,2142110610.0198588
1754,891840.2659448909,3157.1036860669583,CZK,2815632190.9975514
1755,880047.3466136034,4169.948525207743,CZK,3669752135.124383
1756,890584.8345088568,1940.2502680826121,EUR,69118298.55624473
1757,920739.4831352457,5031.782221433306,CZK,4632960561.811621
1758,914758.0336040258,4209.644851850151,CZK,3850806446.849755
1759,957816.9690409984,2431.988585617756,CZK,2329399935.8187037
1760,888940.5407159472,1857.3515039197164,EUR,66043002.00775882
1761,935414.4046776962,3233.7250414797254,CZK,3024872984.567116
1762,935100.0233808247,5005.301794620161,EUR,187218313.00709584
1763,925219.6695165548,3101.241337462273,CZK,2869329485.3379226
1764,884328.868405558,5702.111639888709,EUR,201701677.3609977
1765,915350.8160377308,5935.046759843113,EUR,217305995.79377934
1766,898426.9095426742,1906.4420944848662,CZK,1712798879.1701012
1767,879287.8337608256,2037.96063481309,CZK,1791953991.874639
1768,903957.268643989,4376.786767164032,CZK,3956428211.4827533
1769,875313.7466202627,4216.055879576197,EUR,147614866.71648914
1770,902057.4237554043,3245.5217361774453,CZK,2927646976.0783935
1771,958416.4912214158,3927.4934162742534,CZK,3764174459.320781
1772,897399.3069986695,2839.1154597632767,EUR,101912809.84323093
1773,945073.0960636785,4804.536031653304,EUR,181625509.70336354
1774,920456.251702917,3516.2402739045265,EUR,129461813.70419994
1775,889792.3027237703,5996.34196049933,EUR,213419956.8380746
1776,923091.3143136601,5693.232258737622,CZK,5255373248.411039
1777,899477.9231837052,4634.226159182617,EUR,166735364.84900716
1778,907152.3859695783,4488.604684612481,EUR,162873937.97281754
1779,922218.3923547302,3078.6488993491307,CZK,2839186638.5824146
1780,907625.1566289215,2756.6799789048378,CZK,2502032097.6293154
1781,891447.3102132053,5615.236122474307,CZK,5005687137.59175
1782,943607.1668596582,5228.815038489332,EUR,197357893.78008375
1783,902099.722819566,3608.7390526398103,CZK,3255442499.1145163
1784,923470.8196034344,4500.0838815451425,CZK,4155696150.374697
1785,949991.0259669739,5274.527628285673,CZK,5010753913.086256
1786,917923.7494322783,4473.04297773427,EUR,164236495.25974256
1787,878876.4229371467,4331.062519778434,EUR,152258749.39600062
1788,872867.9252736239,5554.993177120403,CZK,4848775369.422222
1789,935840.5575307829,2027.6941305506969,CZK,1897598405.6364603
1790,881543.1425652158,2894.1579707550754,CZK,2551325112.619597
1791,954586.6670397029,3933.0630369952837,CZK,3754449535.7423797
1792,927506.2578936296,2542.6446616702933,EUR,94332753.4119611
1793,884897.0601878377,4169.116072091028,EUR,147569542.23100865
1794,914164.1999678365,4246.760874510248,EUR,155289470.29205483
1795,902242.5620710248,2962.6585229325874,EUR,106921464.65089022
1796,969459.130626615,3321.225947822477,EUR,128791712.79962136
1797,927178.5508194255,5039.022630645694,CZK,4672073700.228364
1798,895844.6375686143,2904.9567446413466,CZK,2602389922.055729
1799,895474.5640424051,3358.415534265214,CZK,3007375686.4193835
1800,947094.4320118631,1813.6935000963288,EUR,68709560.61269361
1801,900142.8063180282,2438.730002205069,EUR,87808210.72147368
1802,870598.3299769924,3110.3980125952153,CZK,2707907315.3291507
1803,842537.4354591005,5705.511995974118,EUR,192284297.80276668
1804,862991.6743974154,2169.5517339803764,CZK,1872305083.599541
1805,949366.9965208481,3633.8552751418847,EUR,137994490.73411566
1806,933091.1390309879,3975.546436423611,CZK,3709547152.633092
1807,918614.3048261835,2806.3392130499747,CZK,2577943345.3023615
1808,925586.4185124469,2087.2215003694196,CZK,1931903873.169107
1809,905979.9910424156,3612.311666915967,EUR,130907283.66539766
1810,934927.2125779953,5794.006537747993,CZK,5416974381.995413
1811,942402.0864884951,5104.058817958483,EUR,192403027.18416306
1812,902949.6055541768,2510.0142643594563,CZK,2266416389.9387283
1813,932751.1856823411,5148.242425145712,CZK,4802029226.234795
1814,855009.0030144774,4991.2257470250715,EUR,170701717.99136388
1815,879281.1427944993,5199.591383375576,EUR,182876106.1455563
1816,917023.5607802935,3420.5632787639643,CZK,3136737117.766446
1817,956536.6230070051,5389.9200400089685,CZK,5155655913.34796
1818,917799.9829311147,1812.3648229592234,CZK,1663388403.576928
1819,940795.1180662287,2226.3845204376066,CZK,2094571687.765922
1820,874581.5058710085,1889.9507836115868,CZK,1652916002.3531141
1821,911477.1669101724,5137.868098330408,EUR,187321978.32897422
1822,893905.9181116151,2558.1496432123104,CZK,2286745105.482601
1823,911966.8690539944,4331.1101996944235,EUR,157993160.33372575
1824,910059.6252395288,5673.141422059641,CZK,5162896956.490444
1825,914068.9996791662,4468.869342973305,CZK,4084854930.0285015
1826,876373.5261679717,5027.976375318203,CZK,4406385385.526871
1827,940510.7615193485,3380.193782003309,CZK,3179108627.994899
1828,932999.7841870276,1849.9205590851698,CZK,1725975482.3896089
1829,882371.8296354559,3797.275741331515,EUR,134024365.74036083
1830,939073.3489064819,4232.240322594314,CZK,3974384093.115692
1831,889426.2250867373,3255.1419565228107,EUR,115808344.9004616
1832,889405.9392202384,3846.9412886822533,CZK,3421492429.9855537
1833,907124.6144382238,3093.8981678189148,EUR,112262047.3037544
1834,897759.120721899,2488.950584545374,EUR,89379123.53206846
1835,890560.1283068154,4453.156052109506,CZK,3965803225.1369133
1836,969772.159540805,2168.750390523418,EUR,84127749.98891437
1837,953883.0504042349,4000.969574060573,EUR,152658282.47517726
1838,869781.8880728396,4300.710327887946,CZK,3740679949.044739
1839,888627.4572437655,3495.83668044589,CZK,3106496460.284117
1840,922294.8144273749,4415.372659066636,CZK,4072275307.221567
1841,900261.4686557573,4115.970929606188,CZK,3705450034.0316696
1842,893970.4604297101,5233.26900307948,CZK,4678387900.235493
1843,909471.3379206349,5377.234153025403,EUR,195617613.5785818
1844,904308.4267540866,2658.1582027580507,CZK,2403794862.3996034
1845,896230.6656901592,5966.56754536557,EUR,213896832.12273136
1846,890981.8836488917,4080.067775055325,CZK,3635266471.633936
1847,921560.0514275208,4392.391835441033,EUR,161914113.83035445
1848,975413.9064702606,3911.350029913204,EUR,152607408.49000835
1849,925017.6989776173,1841.5564656284373,EUR,68138892.97491883
1850,946965.061489446,3447.166269616428,CZK,3264346018.471665
1851,884224.4304283818,5554.082834801808,CZK,4911055731.15468
1852,954422.5324402816,5794.676755871667,CZK,5530570064.011872
1853,949475.1084972187,4792.804913273604,CZK,4550648965.036458
1854,900479.338321566,3543.680998696295,CZK,3191011520.9287457
1855,917195.7221434023,5204.6537698204,CZK,4773686172.916803
1856,924453.1672047261,4000.582723467436,CZK,3698351369.3739805
1857,915230.1314905566,5187.49422935859,EUR,189910041.02569467
1858,938524.9618514462,4502.4516496550905,CZK,4225663262.7305245
1859,936490.881453985,5048.511703559063,CZK,4727885175.296786
1860,916879.8065971982,1928.7710195028421,CZK,1768451199.3320467
1861,943661.0615772803,5741.168838175401,CZK,5417717480.526999
1862,909752.092011582,4467.411727203076,CZK,4064237164.7000732
1863,920801.8457865915,5450.5487280052785,EUR,200755013.17188075
1864,965289.1622281388,3475.626034154082,CZK,3354984142.726902
1865,919086.6895169457,5453.53540148753,CZK,5012271798.316642
1866,904761.540469001,3993.1725923939925,CZK,3612868986.0529833
1867,948519.4518478521,3782.997656926881,CZK,3588246863.889994
1868,930061.5872322095,3536.5687464482016,CZK,3289226741.6774397
1869,903118.0996694011,5392.8602378271635,CZK,4870389689.769142
1870,887754.2083011167,5787.4023788772865,CZK,5137790816.980205
1871,929320.9371812087,3922.4286736856134,CZK,3645195091.0559597
1872,896042.1207175782,5546.156210748026,CZK,4969589572.909629
1873,925703.9307880632,2999.8204261630954,CZK,2776945560.1575003
1874,907739.2634854075,5784.991457477355,EUR,210050555.3951947
1875,925978.3890191248,4835.042206325144,EUR,179085783.72209728
1876,900474.371712472,5051.759823051352,CZK,4548980252.704475
1877,926923.315858312,2093.387687930601,CZK,1940409857.0735977
1878,898811.4213163198,3457.8971946191778,CZK,3107997492.2613783
1879,952277.7836134816,5004.587550369498,EUR,190630301.61461952
1880,921820.437894239,5415.5143544702905,EUR,199685272.5464136
1881,916961.2341317878,2336.2966919170144,CZK,2142293497.9182386
1882,887845.8326375667,3113.0569591358235,CZK,2763914647.9321165
